factset_fund_id,fsym_id,adj_holding,reported_holding,Desktop Fund AUM
04BRNJ-E,HKM5XZ-S,4861.0,4861,N/A
04F56J-E,HKM5XZ-S,4862.0,4862,N/A
04CYFL-E,HKM5XZ-S,4864.0,4864,N/A
04CGFZ-E,HKM5XZ-S,4865.0,4865,N/A
04GJ3W-E,HKM5XZ-S,4865.0,4865,N/A
04BG5S-E,HKM5XZ-S,4866.0,4866,N/A
04KFYN-E,HKM5XZ-S,4867.0,4867,N/A
04BJF7-E,HKM5XZ-S,4867.0,4867,N/A
04B9Y6-E,HKM5XZ-S,4868.0,4868,N/A
04J6Z1-E,HKM5XZ-S,4869.0,4869,N/A
04J6Z1-E,HKM5XZ-S,4869.0,4869,N/A
04FGQ5-E,HKM5XZ-S,4869.0,4869,N/A
04J6Z1-E,HKM5XZ-S,4869.0,4869,N/A
04FGQ5-E,HKM5XZ-S,4869.0,4869,N/A
04BLSV-E,HKM5XZ-S,4869.0,4869,N/A
04BLSV-E,HKM5XZ-S,4869.0,4869,N/A
04BLSV-E,HKM5XZ-S,4869.0,4869,N/A
04BLSV-E,HKM5XZ-S,4869.0,4869,N/A
04BLSV-E,HKM5XZ-S,4869.0,4869,N/A
04BLSV-E,HKM5XZ-S,4869.0,4869,N/A
04BPZR-E,HKM5XZ-S,4870.0,4870,N/A
04JC9C-E,HKM5XZ-S,4872.0,4872,N/A
04DRKY-E,HKM5XZ-S,4872.0,4872,N/A
04D0KR-E,HKM5XZ-S,4872.0,4872,N/A
04D2QZ-E,HKM5XZ-S,4872.0,4872,N/A
04GQH1-E,HKM5XZ-S,4873.0,4873,N/A
04GQH1-E,HKM5XZ-S,4873.0,4873,N/A
04GQH1-E,HKM5XZ-S,4873.0,4873,N/A
04GWKQ-E,HKM5XZ-S,4873.0,4873,N/A
04GWKQ-E,HKM5XZ-S,4873.0,4873,N/A
04BQPN-E,HKM5XZ-S,4874.0,4874,N/A
04GKCT-E,HKM5XZ-S,4874.0,4874,N/A
04DXM4-E,HKM5XZ-S,4874.0,4874,N/A
04JC9C-E,HKM5XZ-S,4876.0,4876,N/A
04JC9C-E,HKM5XZ-S,4876.0,4876,N/A
04DYRP-E,HKM5XZ-S,4876.0,4876,N/A
04CJY4-E,HKM5XZ-S,4878.0,4878,N/A
04JDCY-E,HKM5XZ-S,4880.0,4880,N/A
04GPC6-E,HKM5XZ-S,4880.0,4880,N/A
04G5ZS-E,HKM5XZ-S,4880.0,4880,N/A
04G5ZS-E,HKM5XZ-S,4880.0,4880,N/A
04CYHT-E,HKM5XZ-S,4880.0,4880,N/A
04G5ZS-E,HKM5XZ-S,4880.0,4880,N/A
04G5ZS-E,HKM5XZ-S,4880.0,4880,N/A
04G5ZS-E,HKM5XZ-S,4880.0,4880,N/A
04CBMH-E,HKM5XZ-S,4881.0,4881,N/A
04J6X0-E,HKM5XZ-S,4882.0,4882,N/A
04HGDL-E,HKM5XZ-S,4882.0,4882,N/A
04DQYY-E,HKM5XZ-S,4882.0,4882,N/A
04J5T0-E,HKM5XZ-S,4882.0,4882,N/A
04HL2Z-E,HKM5XZ-S,4882.0,4882,N/A
04H2T0-E,HKM5XZ-S,4883.0,4883,N/A
04GG89-E,HKM5XZ-S,4883.0,4883,N/A
04D0GB-E,HKM5XZ-S,4884.0,4884,N/A
04D0GB-E,HKM5XZ-S,4884.0,4884,N/A
04KX7Z-E,HKM5XZ-S,4887.0,4887,N/A
04D637-E,HKM5XZ-S,4888.0,4888,N/A
04DGJ1-E,HKM5XZ-S,4889.0,4889,N/A
04JR1R-E,HKM5XZ-S,4890.0,4890,N/A
04CHN1-E,HKM5XZ-S,4890.0,4890,N/A
04CHN1-E,HKM5XZ-S,4890.0,4890,N/A
04F77W-E,HKM5XZ-S,4891.0,4891,N/A
04F77W-E,HKM5XZ-S,4891.0,4891,N/A
04F77W-E,HKM5XZ-S,4891.0,4891,N/A
04KGX9-E,HKM5XZ-S,4892.0,4892,N/A
04DY3W-E,HKM5XZ-S,4892.0,4892,N/A
04C7QC-E,HKM5XZ-S,4893.0,4893,N/A
04C7QC-E,HKM5XZ-S,4893.0,4893,N/A
04BQPM-E,HKM5XZ-S,4894.0,4894,N/A
04BQPM-E,HKM5XZ-S,4894.0,4894,N/A
04DRXP-E,HKM5XZ-S,4895.0,4895,N/A
04JLR7-E,HKM5XZ-S,4895.0,4895,N/A
04JLR7-E,HKM5XZ-S,4895.0,4895,N/A
04CZ63-E,HKM5XZ-S,4895.0,4895,N/A
04CYG9-E,HKM5XZ-S,4895.0,4895,N/A
04BHF6-E,HKM5XZ-S,4896.0,4896,N/A
04D2QZ-E,HKM5XZ-S,4896.0,4896,N/A
04HN2S-E,HKM5XZ-S,4898.0,4898,N/A
04HN2S-E,HKM5XZ-S,4898.0,4898,N/A
04DRKY-E,HKM5XZ-S,4898.0,4898,N/A
04CR0Z-E,HKM5XZ-S,4900.0,4900,N/A
04D24C-E,HKM5XZ-S,4900.0,4900,N/A
04D24C-E,HKM5XZ-S,4900.0,4900,N/A
04C965-E,HKM5XZ-S,4900.0,4900,N/A
04C965-E,HKM5XZ-S,4900.0,4900,N/A
04C965-E,HKM5XZ-S,4900.0,4900,N/A
04BQNL-E,HKM5XZ-S,4900.0,4900,N/A
04BQNL-E,HKM5XZ-S,4900.0,4900,N/A
04CLQS-E,HKM5XZ-S,4900.0,4900,N/A
04C7SR-E,HKM5XZ-S,4900.0,4900,N/A
04BWB9-E,HKM5XZ-S,4900.0,4900,N/A
04CH8F-E,HKM5XZ-S,4900.0,4900,N/A
04B9T1-E,HKM5XZ-S,4900.0,4900,N/A
04BP35-E,HKM5XZ-S,4900.0,4900,N/A
04BNWW-E,HKM5XZ-S,4900.0,4900,N/A
04BNWW-E,HKM5XZ-S,4900.0,4900,N/A
04B8BR-E,HKM5XZ-S,4900.0,4900,N/A
04G3RW-E,HKM5XZ-S,4900.0,4900,N/A
04FH6D-E,HKM5XZ-S,4900.0,4900,N/A
04BNWJ-E,HKM5XZ-S,4900.0,4900,N/A
04CHXG-E,HKM5XZ-S,4900.0,4900,N/A
04HHWF-E,HKM5XZ-S,4900.0,4900,N/A
04BWB9-E,HKM5XZ-S,4900.0,4900,N/A
04CZ1Q-E,HKM5XZ-S,4900.0,4900,N/A
04BWB9-E,HKM5XZ-S,4900.0,4900,N/A
04BWB9-E,HKM5XZ-S,4900.0,4900,N/A
04BWB9-E,HKM5XZ-S,4900.0,4900,N/A
04CZ1Q-E,HKM5XZ-S,4900.0,4900,N/A
04CZ1Q-E,HKM5XZ-S,4900.0,4900,N/A
04G87N-E,HKM5XZ-S,4900.0,4900,N/A
04CZ1Q-E,HKM5XZ-S,4900.0,4900,N/A
04CZ1Q-E,HKM5XZ-S,4900.0,4900,N/A
04BTKX-E,HKM5XZ-S,4900.0,4900,N/A
04GJ35-E,HKM5XZ-S,4900.0,4900,N/A
04GJ35-E,HKM5XZ-S,4900.0,4900,N/A
04BD3F-E,HKM5XZ-S,4900.0,4900,N/A
04D98M-E,HKM5XZ-S,4900.0,4900,N/A
04G442-E,HKM5XZ-S,4900.0,4900,N/A
04BT3H-E,HKM5XZ-S,4900.0,4900,N/A
04BX3C-E,HKM5XZ-S,4900.0,4900,N/A
04BT3H-E,HKM5XZ-S,4900.0,4900,N/A
04BT3H-E,HKM5XZ-S,4900.0,4900,N/A
04D0YB-E,HKM5XZ-S,4900.0,4900,N/A
04BHNK-E,HKM5XZ-S,4900.0,4900,N/A
04BJ66-E,HKM5XZ-S,4900.0,4900,N/A
04C6TG-E,HKM5XZ-S,4900.0,4900,N/A
04BJ66-E,HKM5XZ-S,4900.0,4900,N/A
04CJBR-E,HKM5XZ-S,4900.0,4900,N/A
04BHRD-E,HKM5XZ-S,4900.0,4900,N/A
04CCK9-E,HKM5XZ-S,4900.0,4900,N/A
04CCK9-E,HKM5XZ-S,4900.0,4900,N/A
04BJ66-E,HKM5XZ-S,4900.0,4900,N/A
04BC5M-E,HKM5XZ-S,4900.0,4900,N/A
04CCK9-E,HKM5XZ-S,4900.0,4900,N/A
04BHRD-E,HKM5XZ-S,4900.0,4900,N/A
04BDZG-E,HKM5XZ-S,4900.0,4900,N/A
04BJ66-E,HKM5XZ-S,4900.0,4900,N/A
04BJLG-E,HKM5XZ-S,4900.0,4900,N/A
04BCL7-E,HKM5XZ-S,4900.0,4900,N/A
04GH5H-E,HKM5XZ-S,4901.0,4901,N/A
04FTQF-E,HKM5XZ-S,4901.0,4901,N/A
04H1HK-E,HKM5XZ-S,4902.0,4902,N/A
04G9GD-E,HKM5XZ-S,4903.0,4903,N/A
04GN42-E,HKM5XZ-S,4904.0,4904,N/A
04BPLP-E,HKM5XZ-S,4904.0,4904,N/A
04FWTW-E,HKM5XZ-S,4904.0,4904,N/A
04FWTW-E,HKM5XZ-S,4904.0,4904,N/A
04BF6D-E,HKM5XZ-S,4905.0,4905,N/A
04BF6D-E,HKM5XZ-S,4905.0,4905,N/A
04BF6D-E,HKM5XZ-S,4905.0,4905,N/A
04BG5S-E,HKM5XZ-S,4906.0,4906,N/A
04FVP7-E,HKM5XZ-S,4906.0,4906,N/A
04JBGL-E,HKM5XZ-S,4907.0,4907,N/A
04GYDR-E,HKM5XZ-S,4907.0,4907,N/A
04GJ9G-E,HKM5XZ-S,4907.0,4907,N/A
04CRK9-E,HKM5XZ-S,4908.0,4908,N/A
04FGQ5-E,HKM5XZ-S,4910.0,4910,N/A
04FGQ5-E,HKM5XZ-S,4910.0,4910,N/A
04FGQ5-E,HKM5XZ-S,4910.0,4910,N/A
04CH7L-E,HKM5XZ-S,4910.0,4910,N/A
04CLLR-E,HKM5XZ-S,4910.0,4910,N/A
04DRXP-E,HKM5XZ-S,4911.0,4911,N/A
04DRXP-E,HKM5XZ-S,4911.0,4911,N/A
04FZ70-E,HKM5XZ-S,4911.0,4911,N/A
04BP9H-E,HKM5XZ-S,4911.0,4911,N/A
04BP9H-E,HKM5XZ-S,4911.0,4911,N/A
04JDDP-E,HKM5XZ-S,4913.0,4913,N/A
04JDDP-E,HKM5XZ-S,4913.0,4913,N/A
04JDDP-E,HKM5XZ-S,4913.0,4913,N/A
04JDDP-E,HKM5XZ-S,4913.0,4913,N/A
04CQC8-E,HKM5XZ-S,4914.0,4914,N/A
04F85X-E,HKM5XZ-S,4914.0,4914,N/A
04JDCY-E,HKM5XZ-S,4915.0,4915,N/A
04D2QZ-E,HKM5XZ-S,4916.0,4916,N/A
04DYRP-E,HKM5XZ-S,4916.0,4916,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04BGB1-E,HKM5XZ-S,4918.0,4918,N/A
04HL2C-E,HKM5XZ-S,4919.0,4919,N/A
04FH6D-E,HKM5XZ-S,4920.0,4920,N/A
04FH6D-E,HKM5XZ-S,4920.0,4920,N/A
04CRWZ-E,HKM5XZ-S,4920.0,4920,N/A
04BH10-E,HKM5XZ-S,4920.0,4920,N/A
04CRWZ-E,HKM5XZ-S,4920.0,4920,N/A
04G3GH-E,HKM5XZ-S,4921.0,4921,N/A
04D1ZZ-E,HKM5XZ-S,4922.0,4922,N/A
04D1ZZ-E,HKM5XZ-S,4922.0,4922,N/A
04D1ZZ-E,HKM5XZ-S,4922.0,4922,N/A
04D1ZZ-E,HKM5XZ-S,4922.0,4922,N/A
04CT4C-E,HKM5XZ-S,4922.0,4922,N/A
04BVD4-E,HKM5XZ-S,4922.0,4922,N/A
04CT5V-E,HKM5XZ-S,4923.0,4923,N/A
04CT5V-E,HKM5XZ-S,4923.0,4923,N/A
04CT5V-E,HKM5XZ-S,4923.0,4923,N/A
04DH14-E,HKM5XZ-S,4923.0,4923,N/A
04D2QZ-E,HKM5XZ-S,4924.0,4924,N/A
04CB7L-E,HKM5XZ-S,4925.0,4925,N/A
04CRSB-E,HKM5XZ-S,4925.0,4925,N/A
04BTRT-E,HKM5XZ-S,4925.0,4925,N/A
04BTRT-E,HKM5XZ-S,4925.0,4925,N/A
04BTRT-E,HKM5XZ-S,4925.0,4925,N/A
04BG5S-E,HKM5XZ-S,4926.0,4926,N/A
04FTQF-E,HKM5XZ-S,4926.0,4926,N/A
04B94H-E,HKM5XZ-S,4930.0,4930,N/A
04B94H-E,HKM5XZ-S,4930.0,4930,N/A
04B94H-E,HKM5XZ-S,4930.0,4930,N/A
04B94H-E,HKM5XZ-S,4930.0,4930,N/A
04DGNW-E,HKM5XZ-S,4930.0,4930,N/A
04G9LF-E,HKM5XZ-S,4931.0,4931,N/A
04G9LF-E,HKM5XZ-S,4931.0,4931,N/A
04G9LF-E,HKM5XZ-S,4931.0,4931,N/A
04J5T0-E,HKM5XZ-S,4932.0,4932,N/A
04JH3M-E,HKM5XZ-S,4934.0,4934,N/A
04CGV6-E,HKM5XZ-S,4934.0,4934,N/A
04CGV6-E,HKM5XZ-S,4934.0,4934,N/A
04CGV6-E,HKM5XZ-S,4934.0,4934,N/A
04GYDR-E,HKM5XZ-S,4935.0,4935,N/A
04FWTW-E,HKM5XZ-S,4935.0,4935,N/A
04J5T0-E,HKM5XZ-S,4936.0,4936,N/A
04KFYN-E,HKM5XZ-S,4938.0,4938,N/A
04CYD5-E,HKM5XZ-S,4940.0,4940,N/A
04DL74-E,HKM5XZ-S,4940.0,4940,N/A
04H1BV-E,HKM5XZ-S,4942.0,4942,N/A
04HYDC-E,HKM5XZ-S,4943.0,4943,N/A
04FZG5-E,HKM5XZ-S,4944.0,4944,N/A
04FZG5-E,HKM5XZ-S,4944.0,4944,N/A
04GX8K-E,HKM5XZ-S,4944.0,4944,N/A
04BJLG-E,HKM5XZ-S,4944.0,4944,N/A
04JJ2X-E,HKM5XZ-S,4945.0,4945,N/A
04FX4H-E,HKM5XZ-S,4945.0,4945,N/A
04B8GL-E,HKM5XZ-S,4945.0,4945,N/A
04KHFB-E,HKM5XZ-S,4946.0,4946,N/A
04KHFB-E,HKM5XZ-S,4946.0,4946,N/A
04KHFB-E,HKM5XZ-S,4946.0,4946,N/A
04KHFB-E,HKM5XZ-S,4946.0,4946,N/A
04KHFB-E,HKM5XZ-S,4946.0,4946,N/A
04KHFB-E,HKM5XZ-S,4946.0,4946,N/A
04DRKY-E,HKM5XZ-S,4946.0,4946,N/A
04FHSP-E,HKM5XZ-S,4947.0,4947,N/A
04FHSP-E,HKM5XZ-S,4947.0,4947,N/A
04FHSP-E,HKM5XZ-S,4947.0,4947,N/A
04CFYK-E,HKM5XZ-S,4947.0,4947,N/A
04CQC8-E,HKM5XZ-S,4948.0,4948,N/A
04D942-E,HKM5XZ-S,4948.0,4948,N/A
04D942-E,HKM5XZ-S,4948.0,4948,N/A
04DYRP-E,HKM5XZ-S,4948.0,4948,N/A
04DYRP-E,HKM5XZ-S,4948.0,4948,N/A
04D942-E,HKM5XZ-S,4948.0,4948,N/A
04D942-E,HKM5XZ-S,4948.0,4948,N/A
04D942-E,HKM5XZ-S,4948.0,4948,N/A
04CH10-E,HKM5XZ-S,4949.0,4949,N/A
04BCNF-E,HKM5XZ-S,4950.0,4950,N/A
04CW7J-E,HKM5XZ-S,4950.0,4950,N/A
04BK05-E,HKM5XZ-S,4950.0,4950,N/A
04G9GD-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04HN2S-E,HKM5XZ-S,4951.0,4951,N/A
04G7BG-E,HKM5XZ-S,4951.0,4951,N/A
04D1FW-E,HKM5XZ-S,4953.0,4953,N/A
04D1FW-E,HKM5XZ-S,4953.0,4953,N/A
04D1FW-E,HKM5XZ-S,4953.0,4953,N/A
04D1FW-E,HKM5XZ-S,4953.0,4953,N/A
04GBFJ-E,HKM5XZ-S,4953.0,4953,N/A
04H3LJ-E,HKM5XZ-S,4954.0,4954,N/A
04H3LJ-E,HKM5XZ-S,4954.0,4954,N/A
04CR2Y-E,HKM5XZ-S,4954.0,4954,N/A
04D2QZ-E,HKM5XZ-S,4954.0,4954,N/A
04BFB6-E,HKM5XZ-S,4955.0,4955,N/A
04F5P8-E,HKM5XZ-S,4956.0,4956,N/A
04KCBN-E,HKM5XZ-S,4957.0,4957,N/A
04GMPS-E,HKM5XZ-S,4957.0,4957,N/A
04BJZD-E,HKM5XZ-S,4957.0,4957,N/A
04G7GT-E,HKM5XZ-S,4957.0,4957,N/A
04BHD6-E,HKM5XZ-S,4957.0,4957,N/A
04CYT8-E,HKM5XZ-S,4959.0,4959,N/A
04CYT8-E,HKM5XZ-S,4959.0,4959,N/A
04D2QZ-E,HKM5XZ-S,4959.0,4959,N/A
04KSXR-E,HKM5XZ-S,4960.0,4960,N/A
04CG4Q-E,HKM5XZ-S,4960.0,4960,N/A
04BXQ8-E,HKM5XZ-S,4960.0,4960,N/A
04BC4R-E,HKM5XZ-S,4960.0,4960,N/A
04DQ5K-E,HKM5XZ-S,4960.0,4960,N/A
04JC9C-E,HKM5XZ-S,4961.0,4961,N/A
04D0L2-E,HKM5XZ-S,4961.0,4961,N/A
04GG89-E,HKM5XZ-S,4961.0,4961,N/A
04BVSW-E,HKM5XZ-S,4961.0,4961,N/A
04DYRP-E,HKM5XZ-S,4961.0,4961,N/A
04CQ43-E,HKM5XZ-S,4962.0,4962,N/A
04CRSB-E,HKM5XZ-S,4963.0,4963,N/A
04CSNF-E,HKM5XZ-S,4963.0,4963,N/A
04H0R9-E,HKM5XZ-S,4964.0,4964,N/A
04J43X-E,HKM5XZ-S,4964.0,4964,N/A
04C47J-E,HKM5XZ-S,4964.0,4964,N/A
04CYHY-E,HKM5XZ-S,4965.0,4965,N/A
04CYHT-E,HKM5XZ-S,4965.0,4965,N/A
04D0KN-E,HKM5XZ-S,4965.0,4965,N/A
04FVP7-E,HKM5XZ-S,4966.0,4966,N/A
04HX4N-E,HKM5XZ-S,4967.0,4967,N/A
04KCBN-E,HKM5XZ-S,4967.0,4967,N/A
04CSNH-E,HKM5XZ-S,4967.0,4967,N/A
04JQ4S-E,HKM5XZ-S,4968.0,4968,N/A
04DXLZ-E,HKM5XZ-S,4968.0,4968,N/A
04CNFV-E,HKM5XZ-S,4969.0,4969,N/A
04CNFV-E,HKM5XZ-S,4969.0,4969,N/A
04D2QZ-E,HKM5XZ-S,4970.0,4970,N/A
04DLNX-E,HKM5XZ-S,4970.0,4970,N/A
04GGNK-E,HKM5XZ-S,4970.0,4970,N/A
04CX21-E,HKM5XZ-S,4972.0,4972,N/A
04D0KN-E,HKM5XZ-S,4973.0,4973,N/A
04CT51-E,HKM5XZ-S,4974.0,4974,N/A
04G2Q1-E,HKM5XZ-S,4975.0,4975,N/A
04JDCY-E,HKM5XZ-S,4975.0,4975,N/A
04HLSR-E,HKM5XZ-S,4975.0,4975,N/A
04BH17-E,HKM5XZ-S,4976.0,4976,N/A
04BH17-E,HKM5XZ-S,4976.0,4976,N/A
04BH17-E,HKM5XZ-S,4976.0,4976,N/A
04D1FW-E,HKM5XZ-S,4978.0,4978,N/A
04D1FW-E,HKM5XZ-S,4978.0,4978,N/A
04G9GD-E,HKM5XZ-S,4979.0,4979,N/A
04F70D-E,HKM5XZ-S,4979.0,4979,N/A
04BPHJ-E,HKM5XZ-S,4980.0,4980,N/A
04FVK5-E,HKM5XZ-S,4980.0,4980,N/A
04J5T0-E,HKM5XZ-S,4981.0,4981,N/A
04DLQ0-E,HKM5XZ-S,4983.0,4983,N/A
04C9C7-E,HKM5XZ-S,4984.0,4984,N/A
04GVJR-E,HKM5XZ-S,4986.0,4986,N/A
04GBFJ-E,HKM5XZ-S,4986.0,4986,N/A
04GBFJ-E,HKM5XZ-S,4986.0,4986,N/A
04GBFJ-E,HKM5XZ-S,4986.0,4986,N/A
04BJZD-E,HKM5XZ-S,4988.0,4988,N/A
04BPZN-E,HKM5XZ-S,4988.0,4988,N/A
04BPZN-E,HKM5XZ-S,4988.0,4988,N/A
04BPZN-E,HKM5XZ-S,4988.0,4988,N/A
04CHGQ-E,HKM5XZ-S,4988.0,4988,N/A
04HFW5-E,HKM5XZ-S,4989.0,4989,N/A
04F1PS-E,HKM5XZ-S,4990.0,4990,N/A
04HM8H-E,HKM5XZ-S,4991.0,4991,N/A
04BHD6-E,HKM5XZ-S,4991.0,4991,N/A
04KGX9-E,HKM5XZ-S,4993.0,4993,N/A
04HLSR-E,HKM5XZ-S,4993.0,4993,N/A
04CQ43-E,HKM5XZ-S,4993.0,4993,N/A
04GTKR-E,HKM5XZ-S,4994.0,4994,N/A
04BKB9-E,HKM5XZ-S,4994.0,4994,N/A
04C2KL-E,HKM5XZ-S,4995.0,4995,N/A
04H3LJ-E,HKM5XZ-S,4997.0,4997,N/A
04H3LJ-E,HKM5XZ-S,4997.0,4997,N/A
04H3LJ-E,HKM5XZ-S,4997.0,4997,N/A
04DRKY-E,HKM5XZ-S,4997.0,4997,N/A
04CR2Y-E,HKM5XZ-S,4998.0,4998,N/A
04CRK7-E,HKM5XZ-S,4999.0,4999,N/A
04DGFC-E,HKM5XZ-S,5000.0,5000,N/A
04BCLL-E,HKM5XZ-S,5000.0,5000,N/A
04BCLL-E,HKM5XZ-S,5000.0,5000,N/A
04DGFC-E,HKM5XZ-S,5000.0,5000,N/A
04BCLL-E,HKM5XZ-S,5000.0,5000,N/A
04BFQZ-E,HKM5XZ-S,5000.0,5000,N/A
04BCL7-E,HKM5XZ-S,5000.0,5000,N/A
04DGFC-E,HKM5XZ-S,5000.0,5000,N/A
04GVYV-E,HKM5XZ-S,5000.0,5000,N/A
04CR0Z-E,HKM5XZ-S,5000.0,5000,N/A
04CVW1-E,HKM5XZ-S,5000.0,5000,N/A
04CVW1-E,HKM5XZ-S,5000.0,5000,N/A
04GY7Q-E,HKM5XZ-S,5000.0,5000,N/A
04J5T0-E,HKM5XZ-S,5000.0,5000,N/A
04BCJC-E,HKM5XZ-S,5000.0,5000,N/A
04G9PJ-E,HKM5XZ-S,5000.0,5000,N/A
04CR0Z-E,HKM5XZ-S,5000.0,5000,N/A
04GL6F-E,HKM5XZ-S,5000.0,5000,N/A
04G9PJ-E,HKM5XZ-S,5000.0,5000,N/A
04BCL7-E,HKM5XZ-S,5000.0,5000,N/A
04BJ40-E,HKM5XZ-S,5000.0,5000,N/A
04CTNF-E,HKM5XZ-S,5000.0,5000,N/A
04HWSM-E,HKM5XZ-S,5000.0,5000,N/A
04HWSM-E,HKM5XZ-S,5000.0,5000,N/A
04HMNG-E,HKM5XZ-S,5000.0,5000,N/A
04G9PJ-E,HKM5XZ-S,5000.0,5000,N/A
04B8S2-E,HKM5XZ-S,5000.0,5000,N/A
04BG6F-E,HKM5XZ-S,5000.0,5000,N/A
04G9PJ-E,HKM5XZ-S,5000.0,5000,N/A
04HWSM-E,HKM5XZ-S,5000.0,5000,N/A
04GF3Q-E,HKM5XZ-S,5000.0,5000,N/A
04BBDV-E,HKM5XZ-S,5000.0,5000,N/A
04GM9G-E,HKM5XZ-S,5000.0,5000,N/A
04GM9G-E,HKM5XZ-S,5000.0,5000,N/A
04D56B-E,HKM5XZ-S,5000.0,5000,N/A
04J4DC-E,HKM5XZ-S,5000.0,5000,N/A
04GM9G-E,HKM5XZ-S,5000.0,5000,N/A
04BBDV-E,HKM5XZ-S,5000.0,5000,N/A
04D6SB-E,HKM5XZ-S,5000.0,5000,N/A
04J4DC-E,HKM5XZ-S,5000.0,5000,N/A
04BNWW-E,HKM5XZ-S,5000.0,5000,N/A
04GM9G-E,HKM5XZ-S,5000.0,5000,N/A
04D6SB-E,HKM5XZ-S,5000.0,5000,N/A
04GM9G-E,HKM5XZ-S,5000.0,5000,N/A
04J4DC-E,HKM5XZ-S,5000.0,5000,N/A
04HQBZ-E,HKM5XZ-S,5000.0,5000,N/A
04BNWW-E,HKM5XZ-S,5000.0,5000,N/A
04D56B-E,HKM5XZ-S,5000.0,5000,N/A
04J9Z3-E,HKM5XZ-S,5000.0,5000,N/A
04D6SB-E,HKM5XZ-S,5000.0,5000,N/A
04GM9G-E,HKM5XZ-S,5000.0,5000,N/A
04J4DC-E,HKM5XZ-S,5000.0,5000,N/A
